movie_id,director_id,name,gender
12502,5342,Mike Nichols,2.0
66092,39022,Anthony Page,2.0
10373,65304,Franc Roddam,0.0
13766,92554,Harry Winer,2.0
16380,11593,Rudolph Maté,2.0
12103,5501,Gary Fleder,2.0
11313,33433,Scott Hicks,2.0
9398,7399,Ben Stiller,2.0
35066,208171,David Kane,2.0
45864,1573677,Eric Hannah,0.0
55372,73153,Jacques Rivette,0.0
292947,1542651,Dov Kelemer,0.0
10866,21053,John Dahl,2.0
34549,49903,Tim Hill,2.0
9778,36804,Peter Chelsom,2.0
34453,77854,Gillian Grisman,0.0
58429,56208,Lucrecia Martel,0.0
16121,26959,Samuel Fuller,0.0
40220,10620,Ulli Lommel,2.0
166,1961,Claude Pinoteau,2.0
42787,101899,Walter Grauman,2.0
1623,13859,Stuart Rosenberg,2.0
40932,47503,Nancy Walker,1.0
32027,1022680,Robert Kaylor,0.0
13550,21377,Peter Medak,2.0
13612,63208,Tommy Chong,2.0
16769,10781,Michael Apted,2.0
42158,1229721,Joel Oliansky,0.0
27958,15175,William Friedkin,0.0
86463,935723,Lech Kowalski,0.0
31703,105984,Alvin Rakoff,2.0
1716,1650,François Truffaut,0.0
27059,12964,Michael Ritchie,2.0
20681,17784,John Irvin,2.0
57743,238673,Eric Schwab,2.0
3172,8246,Barry Levinson,2.0
17708,123694,Rob Pritts,0.0
12780,18899,Yuen Woo-ping,0.0
570,6295,Catherine Breillat,1.0
1018,5602,David Lynch,2.0
25641,77133,Christine Lahti,1.0
16767,80751,Hirotsugu Kawasaki,0.0
102933,3110,Allison Anders,1.0
11380,15521,Ernest R. Dickerson,2.0
27396,100979,Douglas Hickox,2.0
26299,567566,Athur H. Nadel,0.0
984,14773,Don Siegel,2.0
15559,670,Ben Burtt,2.0
15559,1459115,Phyllis Ferguson,0.0
15559,1440070,James Neihouse,0.0
15559,1467601,Gail Singer,0.0
14811,13563,Norman Jewison,2.0
21741,94237,Graeme Ferguson,2.0
77670,1533750,David Stevens,0.0
55727,145053,Dorian Walker,2.0
15560,950513,Ivan Galin,2.0
9585,58080,Brian Gilbert,2.0
14267,10367,John Waters,2.0
45929,77867,Stephen Low,2.0
768,11447,Albert Hughes,2.0
768,11448,Allen Hughes,2.0
2100,21526,Rod Lurie,2.0
11091,14911,Penny Marshall,1.0
3173,31033,Oxide Pang Chun,2.0
3173,21905,Danny Pang,2.0
27092,87014,Marcelo Piñeyro,2.0
23941,28898,Michael Radford,2.0
18192,1308279,Neal Slavin,0.0
11845,23724,Patrice Chéreau,2.0
9081,564,Richard Linklater,2.0
167,1978,Iain Softley,2.0
34043,60045,Eric Bross,2.0
9378,57521,Steve Beck,2.0
27444,97942,Jonathan Teplitzky,0.0
141,1577,Richard Kelly,2.0
10034,141450,Mel Smith,2.0
11457,11472,Irwin Winkler,2.0
10778,1223,Joel Coen,0.0
78657,233491,Sophie Fillières,1.0
67385,5069,Robert Guédiguian,2.0
151727,1131878,Sandi Simcha Dubowski,0.0
11456,23213,Harold Becker,2.0
585,12890,Pete Docter,2.0
10796,57134,James Wong,2.0
23949,564,Richard Linklater,2.0
11088,1255,David Mamet,2.0
9889,7395,Bobby Farrelly,2.0
9889,7396,Peter Farrelly,2.0
140511,1032175,Seth Zvi Rosenfeld,0.0
133115,52602,Rob Morrow,2.0
45964,62556,Fred Walton,2.0
32014,56506,William Dear,2.0
13408,65134,DJ Pooh,2.0
671,10965,Chris Columbus,2.0
17731,82335,Richard Glatzer,0.0
17731,82337,Wash Westmoreland,0.0
20794,67910,David Atkins,2.0
11469,40243,Gil Junger,2.0
14369,82221,Brendan Malloy,2.0
14369,82222,Emmett Malloy,2.0
1535,893,Tony Scott,2.0
1433,10828,Guillermo del Toro,2.0
1999,5010,Todd Field,2.0
58098,128107,Gianni Amelio,2.0
78076,19266,Larry Cohen,2.0
87774,107065,Arthur Marks,2.0
23847,49063,Barry Shear,2.0
50785,3776,Jean-Luc Godard,2.0
12472,5572,Joel Schumacher,2.0
42258,10491,Paul Verhoeven,2.0
11834,280,Terry Gilliam,2.0
16085,10001,William Wyler,2.0
27405,43792,Sidney Hayers,2.0
269,3776,Jean-Luc Godard,2.0
16441,58245,Don Coscarelli,2.0
11422,30422,Jack Smight,2.0
31037,15663,Joseph Sargent,2.0
40739,64114,Edward Dmytryk,0.0
10656,59,Luc Besson,2.0
32847,93904,Irving Rapper,2.0
39938,14674,George Cukor,0.0
38766,2000,Lewis Milestone,0.0
43510,84641,Lewis Seiler,2.0
35284,64114,Edward Dmytryk,0.0
35284,115598,Duilio Coletti,2.0
14584,47498,Robert Moore,2.0
58886,69912,Dominique Deruddere,0.0
72277,2690,Peter Weir,2.0
5781,793,Luis Buñuel,2.0
23805,7187,Richard Donner,2.0
34388,9915,Guy Hamilton,2.0
39867,150650,Joseph Ellison,0.0
11033,1150,Brian De Palma,2.0
69716,39779,Peter Collinson,0.0
37835,99032,James Glickenhaus,2.0
33356,30309,Peter Greenaway,2.0
3537,9168,Alan Parker,2.0
38922,10774,Anne Bancroft,1.0
27145,28615,Éric Rohmer,2.0
8738,9108,Don Taylor,2.0
28614,54451,Brian G. Hutton,2.0
3604,17281,Mike Hodges,0.0
6974,51715,Ib Melchior,0.0
26398,95329,Kevin Connor,2.0
42218,101225,Bert I. Gordon,2.0
10649,66222,James Fargo,2.0
42566,102627,Steve Carver,2.0
17689,190,Clint Eastwood,2.0
34084,19708,Albert Band,2.0
15983,64195,Joseph Zito,0.0
14854,102627,Steve Carver,2.0
10847,61019,Harry Hook,2.0
33525,17281,Mike Hodges,0.0
27591,95329,Kevin Connor,2.0
299,2000,Lewis Milestone,0.0
31945,12114,Michael Cimino,2.0
42160,21806,Richard Rush,2.0
10650,190,Clint Eastwood,2.0
8007,12028,John Moore,2.0
19076,56106,Charles Shyer,2.0
81442,69353,Stephen Kessler,2.0
50562,58687,Scott J. Gill,2.0
13503,58712,Steve Miner,2.0
161,1884,Steven Soderbergh,2.0
43774,110695,Majid Majidi,2.0
31064,59210,Patrick Stettner,2.0
31682,33883,Jack Arnold,2.0
8342,20028,Danis Tanović,2.0
55479,78997,Leon Ichaso,2.0
4886,33166,René Clair,2.0
228,2891,Josef von Sternberg,2.0
23111,47773,Paul Mazursky,2.0
42597,18378,Herbert Ross,0.0
194,2419,Jean-Pierre Jeunet,2.0
11397,57604,Joel Gallen,2.0
1903,11649,Cameron Crowe,2.0
11889,36693,Richard Eyre,2.0
28171,100013,Mojtaba Mirtahasebi,0.0
28171,100014,Kaveh Moinfar,0.0
28171,120226,Mohsen Makhmalbaf,0.0
9523,38774,Ray Lawrence,2.0
9428,5655,Wes Anderson,2.0
1649,18357,Peter Hewitt,2.0
11938,70974,Christopher Morahan,2.0
43143,101531,Quentin Lawrence,2.0
35201,13776,John Frankenheimer,2.0
42724,72709,Karel Reisz,2.0
24264,6778,John Guillermin,2.0
27150,88096,Michael Miller,2.0
26978,1214133,Lamont Johnson,2.0
19209,69982,Jeff Bleckner,2.0
8386,54584,Jesse Dylan,2.0
12589,60237,John A. Davis,2.0
12312,58072,John Pasquin,2.0
11232,366,James Mangold,2.0
120,108,Peter Jackson,2.0
11086,4027,Frank Darabont,2.0
453,6159,Ron Howard,2.0
18939,83784,Jan Švankmajer,2.0
12724,73409,Mike Mendez,2.0
11414,4081,Stanley Kramer,2.0
31507,10001,William Wyler,2.0
42612,7067,Haskell Wexler,2.0
18783,65852,Zoltan Korda,2.0
12593,16384,Ralph Bakshi,2.0
14683,1180949,Robert Taylor,2.0
10794,1927,Blake Edwards,2.0
43136,67451,Delbert Mann,2.0
45491,235180,Michael Mak,0.0
5052,14227,Jules Dassin,0.0
37257,3146,Billy Wilder,0.0
8489,638,Michael Mann,2.0
855,578,Ridley Scott,2.0
12660,58094,Gillian Armstrong,1.0
10269,10400,Barbra Streisand,0.0
5279,9789,Robert Altman,2.0
10950,16853,Jessie Nelson,1.0
1365,12995,Marc Forster,2.0
6440,5306,Lasse Hallström,2.0
14580,68,Fritz Lang,2.0
49410,51952,Barry Shils,0.0
28296,31843,Ranald MacDougall,2.0
24206,52968,Russell Mulcahy,2.0
6037,47498,Robert Moore,2.0
42987,39009,Joseph Losey,2.0
61418,87386,Neal Jimenez,0.0
61418,7406,Michael Steinberg,2.0
27099,73761,Sébastien Lifshitz,2.0
11857,51851,Jake Kasdan,2.0
6312,8296,Christophe Gans,2.0
11595,1723,Walter Hill,2.0
24166,71174,Tsai Ming-liang,2.0
26337,1527,John Bailey,2.0
59066,99384,Ken Cameron,0.0
77985,58728,Andrei Konchalovsky,2.0
77074,133259,Arthur Hiller,2.0
10170,64061,Fred Schepisi,2.0
18317,2239,Anthony Minghella,2.0
98491,20937,Robert Fuest,2.0
26686,18378,Herbert Ross,0.0
61934,8500,John Ford,0.0
27273,16410,Jules Bass,2.0
27273,16411,"Arthur Rankin, Jr.",2.0
848,12677,Matthew Robbins,2.0
9610,2087,Richard Fleischer,0.0
15035,16384,Ralph Bakshi,2.0
16127,127614,Richard Elfman,2.0
31603,16513,John G. Avildsen,2.0
32020,7270,Adrian Lyne,2.0
33155,554946,William Sachs,2.0
4965,5501,Gary Fleder,2.0
11891,4489,Steve Oedekerk,2.0
11888,13581,Brian Levant,2.0
150,1723,Walter Hill,2.0
35263,1552936,Jan Schütte,2.0
112,1176,Lone Scherfig,1.0
125717,77815,Joseph Cedar,2.0
20678,24173,Mike Binder,2.0
15050,12112,Douglas Trumbull,2.0
10423,18878,Rob Cohen,2.0
11710,6818,Werner Herzog,2.0
17691,18392,Robert Aldrich,2.0
27378,6818,Werner Herzog,2.0
57976,6818,Werner Herzog,2.0
651,9789,Robert Altman,2.0
31955,58094,Gillian Armstrong,1.0
20620,13776,John Frankenheimer,2.0
18647,3084,Marlon Brando,2.0
11362,8300,Kevin Reynolds,0.0
2637,11676,Mark Pellington,2.0
10229,20739,Adam Shankman,2.0
50819,108689,Laurice Guillen,1.0
12659,1016305,Wang Xiaoshuai,2.0
41870,1198030,Noam Gonick,0.0
35650,137427,Denis Villeneuve,2.0
9606,58159,Rintaro,2.0
11447,69488,Nanni Moretti,2.0
16550,66605,Todd Solondz,2.0
13915,91987,Gary Burns,2.0
34723,7775,Stephen Sommers,2.0
31674,5572,Joel Schumacher,2.0
52744,140354,Ulu Grosbard,2.0
43340,51677,Gordon Douglas,2.0
20009,113641,Dewey Nicks,0.0
2084,21339,Jez Butterworth,2.0
50225,41472,Peter O'Fallon,0.0
74692,43526,Sturla Gunnarsson,2.0
39775,16294,Jonathan Demme,2.0
51044,834,Otto Preminger,2.0
29475,68750,Robert Townsend,2.0
4267,34262,Bertrand Blier,2.0
4031,34262,Bertrand Blier,2.0
47871,19304,John Schlesinger,2.0
11594,70854,Jean Delannoy,2.0
19562,34613,Philippe de Broca,2.0
11870,17825,Shawn Levy,2.0
9884,12989,Andrew Davis,2.0
11535,1090,John McTiernan,2.0
27593,111883,Billy Morrissette,2.0
11212,56059,Patrick Read Johnson,2.0
29887,76381,David Butler,2.0
32484,108987,William A. Seiter,2.0
28345,93905,Allan Dwan,2.0
69928,1927,Blake Edwards,2.0
21921,9309,Richard Pryor,2.0
21845,11511,Daniel Stern,2.0
11528,69741,David M. Evans,2.0
2441,16435,Julio Médem,2.0
931,14132,Nicolas Roeg,2.0
17130,57691,Tamra Davis,1.0
10592,17812,Gregory Hoblit,2.0
8470,11151,Nick Cassavetes,2.0
16690,1027737,Robin Budd,0.0
16690,1027738,Donovan Cook,0.0
39939,52049,Jay Chandrasekhar,2.0
9272,52629,Joseph Ruben,2.0
14778,64061,Fred Schepisi,2.0
19137,12329,Vittorio De Sica,2.0
32499,13980,Vincente Minnelli,2.0
8737,16745,Melville Shavelson,2.0
33668,13980,Vincente Minnelli,2.0
39282,18378,Herbert Ross,0.0
40687,58251,Elaine May,1.0
37230,72709,Karel Reisz,2.0
993,10601,Joseph L. Mankiewicz,2.0
11698,6818,Werner Herzog,2.0
41357,8482,Robert Mulligan,2.0
42458,50567,Melvin Frank,2.0
93427,127522,Gottfried Reinhardt,2.0
14475,24,Robert Zemeckis,2.0
43715,44878,Nathan H. Juran,0.0
10052,4499,Tom Shadyac,2.0
11979,28741,Michael Rymer,2.0
75151,3229,Arliss Howard,2.0
35868,145627,Timothy Linh Bui,2.0
13791,58097,Michael Kalesniko,2.0
27824,99080,Harry Ralston,0.0
270306,656928,Ramin Serry,0.0
9991,61571,Barry Skolnick,0.0
480,6495,Mira Nair,1.0
44340,31268,Larry Fessenden,2.0
18984,105802,Doug Pray,2.0
25006,93005,Abdul Malik Abbott,2.0
23479,12964,Michael Ritchie,2.0
66946,94169,John Berry,2.0
19050,59649,Michael Pressman,2.0
38442,3974,Miloš Forman,2.0
108266,81285,Stuart Heisler,2.0
108267,130325,Lesley Selander,2.0
39387,3974,Miloš Forman,2.0
15999,56339,Yoshiaki Kawajiri,2.0
614,6648,Ingmar Bergman,2.0
56133,5262,Carl Lerner,2.0
121703,93905,Allan Dwan,2.0
77955,536511,Carine Adler,0.0
2752,7145,Michael Lehmann,2.0
10590,2460,Randall Wallace,2.0
40723,9888,Claire Denis,1.0
29039,102627,Steve Carver,2.0
22910,31310,Jack Hill ,2.0
42517,31310,Jack Hill ,2.0
40364,87680,Michele Soavi,2.0
115332,18854,Martin Ritt,2.0
13225,74300,Bill Kroyer,0.0
21380,45672,Bruno Mattei,0.0
21380,45577,Claudio Fragasso,2.0
46717,21958,Mark Rydell,2.0
63510,9309,Richard Pryor,2.0
20465,87680,Michele Soavi,2.0
35614,12881,Gary Goldman,2.0
35614,40345,Don Bluth,2.0
7219,29433,Lucio Fulci,2.0
35810,46520,Alfred Zeisler,2.0
18649,89914,Elliott Nugent,2.0
18646,13284,Stanley Donen,2.0
17058,68,Fritz Lang,2.0
13950,34453,Kevin Bray,2.0
2135,21879,Simon Wells,2.0
15186,1884,Steven Soderbergh,2.0
43997,108497,David Caffrey,2.0
31651,53334,Jim Sheridan,2.0
47869,15488,Ken Loach,2.0
965,40,Orson Welles,2.0
33135,130424,Rafal Zielinski,2.0
10889,11147,John Cassavetes,2.0
16149,22669,Julien Temple,2.0
54287,177876,James L. Conway,2.0
25628,152000,Terry Marcel,2.0
65262,128639,Armand Mastroianni,2.0
10935,12114,Michael Cimino,2.0
44004,89373,Martin Davidson,2.0
22288,98199,Jerry Schatzberg,2.0
32030,7501,Ronald Neame,2.0
119617,151843,Robert Scheerer,2.0
29343,194568,Barbara Peeters,1.0
39503,7187,Richard Donner,2.0
7988,12964,Michael Ritchie,2.0
15310,2087,Richard Fleischer,0.0
17909,253414,Slobodan Šijan,0.0
22130,88820,Jean Rollin,2.0
26843,66203,Moustapha Akkad,2.0
27458,66088,Ronald F. Maxwell,2.0
14807,40007,John Mackenzie,2.0
14729,1723,Walter Hill,2.0
46973,106770,Robert Guenette,2.0
8690,22467,Umberto Lenzi,2.0
39543,11983,Alain Resnais,2.0
39578,26134,Roy Ward Baker,2.0
3418,20556,Bertrand Tavernier,2.0
30924,95329,Kevin Connor,2.0
14929,606215,Charles Kaufman,2.0
75552,140194,Richard Lang,2.0
18910,57922,William Peter Blatty,2.0
24919,68662,Andrea Bianchi,0.0
26200,33513,Clive Donner,2.0
24825,57665,Eric Karson,2.0
38147,119784,Gilbert Cates,2.0
24032,1895,Carl Reiner,2.0
26179,94787,Joe Camp,2.0
4499,309,Pedro Almodóvar,2.0
11333,49450,Sergio Corbucci,0.0
425,5713,Chris Wedge,2.0
1576,4014,Paul W.S. Anderson,2.0
5851,46076,Tom Dey,2.0
25014,81782,Elie Chouraqui,2.0
15647,76247,Charles Herman-Wurmfeld,2.0
25110,222506,Lieven Debrauwer,0.0
38880,220775,Justine Shapiro,1.0
38880,234749,Carlos Bolado,2.0
38880,550064,B.Z. Goldberg,0.0
1391,11218,Alfonso Cuarón,2.0
18172,1044,Michael Chapman,2.0
24248,2087,Richard Fleischer,0.0
14605,19093,George Marshall,2.0
19797,1066114,Brian Sloan,2.0
17804,82389,Norman Z. McLeod,2.0
31805,76381,David Butler,2.0
13861,148849,Victor Schertzinger,2.0
29021,102601,Hal Walker,2.0
31812,148849,Victor Schertzinger,2.0
13006,70415,Tony Maylam,0.0
28213,28615,Éric Rohmer,2.0
10627,23213,Harold Becker,2.0
42750,102445,John Sayles,2.0
27930,99273,Jack Hazan,0.0
27930,99274,David Mingay,0.0
259557,938741,Paul Glickler,0.0
28124,51760,Jay Sandrich,2.0
41034,157208,Bill Persky,2.0
11563,18897,Jackie Chan,2.0
15119,43980,Robert Houston,2.0
15119,80702,Kenji Misumi,0.0
55792,10439,Marshall Brickman,2.0
12705,67767,Hal Needham,2.0
11006,67767,Hal Needham,2.0
15120,33880,Dick Lowry,2.0
40072,10491,Paul Verhoeven,2.0
21629,16897,Sidney Poitier,2.0
16026,79056,Lasse Åberg,0.0
16026,79063,Peter Hald,0.0
2371,24375,Aleksandr Alov,2.0
2371,24376,Vladimir Naumov,2.0
73134,188517,David Hamilton,2.0
36586,10828,Guillermo del Toro,2.0
6020,486,Wallace Wolodarsky,2.0
39541,285452,Pete Jones,0.0
125764,208118,James Bogle,0.0
18292,64141,David Gordon Green,2.0
29394,12011,William Castle,2.0
112942,932403,Fernando Pérez,0.0
90974,140910,Kevin Billington,0.0
29402,12011,William Castle,2.0
29396,12011,William Castle,2.0
15028,2388,Jonathan Frakes,2.0
9275,518,Danny DeVito,2.0
4547,7467,David Fincher,2.0
14635,54040,John Lee Hancock,2.0
29135,91343,Hal Hartley,2.0
1791,6011,Michael Haneke,2.0
184835,6008,Harry Shearer,2.0
41756,1197831,Vanessa Middleton,0.0
35651,17386,Laurent Cantet,2.0
62956,58628,Sara Sugarman,1.0
116904,1010308,Marita Giovanni,0.0
22784,1032,Martin Scorsese,2.0
40814,32327,Ken Russell,2.0
53426,18669,J. Lee Thompson,0.0
24585,68457,James Frawley,2.0
17990,90037,James Lapine,2.0
129542,32632,Percy Adlon,2.0
5678,44789,Danny Bilson,2.0
11560,21712,Carl Franklin,0.0
11452,68573,Walt Becker,2.0
18435,110169,John McKay,1.0
35944,57630,Peter Cattaneo,2.0
64310,21678,Olivier Assayas,2.0
25501,15890,James Foley,2.0
26851,96445,Jayne Loader,0.0
26851,96446,Kevin Rafferty,2.0
26851,96447,Pierce Rafferty,0.0
17487,14875,Robert Rossen,2.0
34276,44878,Nathan H. Juran,0.0
548,5026,Akira Kurosawa,2.0
11590,9577,George Roy Hill,2.0
1537,7017,Roger Michell,2.0
12149,2053,Bill Paxton,2.0
44373,996749,Zoe Clarke-Williams,1.0
11812,11873,Roger Kumble,2.0
35080,39012,Peter Bogdanovich,2.0
441,201,Michel Gondry,2.0
8346,54644,Joel Zwick,2.0
14168,76981,Delmer Daves,2.0
32617,3632,Richard Brooks,2.0
31671,18592,Tom Gries,2.0
2565,26095,John Patrick Shanley,2.0
307,4410,Roberto Rossellini,2.0
15482,22353,John De Bello,2.0
45878,1232939,Bill Froehlich,0.0
6393,133259,Arthur Hiller,2.0
12154,1749,Leonard Nimoy,2.0
11630,716,Emile Ardolino,2.0
25133,67674,Rudy De Luca,0.0
21970,19032,John Hough,2.0
11892,23393,Barbet Schroeder,2.0
9334,26713,Chuck Russell,2.0
36093,8574,Walter Salles,2.0
35694,569,Ethan Hawke,2.0
10491,10781,Michael Apted,2.0
70054,1001912,Anne-Sophie Birot,0.0
18323,77747,Jon Purdy,0.0
18079,74907,Fabián Bielinsky,2.0
35337,133420,Clare Peploe,1.0
59199,86203,Bart Freundlich,2.0
11470,69579,James Isaac,2.0
16643,18356,Stephen Herek,2.0
1282,4319,Stacy Peralta,2.0
21220,15042,Arlene Sanford,1.0
52717,3776,Jean-Luc Godard,2.0
69324,74152,Christine Jeffs,1.0
11468,40256,D.J. Caruso,2.0
292917,202885,Henry Barrial,0.0
19085,572591,Bryan Johnson,2.0
73462,1174031,George T. Miller,0.0
26030,3831,Jean-Pierre Melville,2.0
10164,21370,Roger Donaldson,2.0
42048,17554,Dusan Makavejev,2.0
62001,10586,Richard Lester,0.0
28117,7190,Tom Mankiewicz,2.0
40555,71732,Peter Masterson,2.0
28384,1243,Woody Allen,2.0
46691,16513,John G. Avildsen,2.0
27094,66777,Bob Fosse,0.0
26725,1090,John McTiernan,2.0
17168,64796,Tom Holland,2.0
48482,27538,Douglas Day Stewart,2.0
56179,86293,Robert M. Young,2.0
5203,42113,Zalman King,0.0
13201,65390,Scott Kalvert,2.0
9689,1243,Woody Allen,2.0
557,7623,Sam Raimi,2.0
69850,54448,Ismail Merchant,2.0
44768,20025,Shôhei Imamura,0.0
1815,19244,Michael Winner,2.0
55106,213341,Milton Katselas,2.0
28289,69300,Gene Saks,2.0
32037,16566,George P. Cosmatos,2.0
39154,114518,Bill Rebane,2.0
24767,69791,Charles Haid,0.0
33796,19450,Bob Rafelson,2.0
32221,63713,Martha Coolidge,1.0
28466,12964,Michael Ritchie,2.0
12227,8876,Randal Kleiser,2.0
43643,129723,Ken Olin,2.0
10985,7397,Ed Decter,2.0
2251,7270,Adrian Lyne,2.0
2894,28615,Éric Rohmer,2.0
20712,32327,Ken Russell,2.0
11240,3224,Stephen Frears,0.0
46592,231414,Grigoriy Chukhray,0.0
45186,102627,Steve Carver,2.0
86483,98132,Jim Wynorski,2.0
5425,31775,Joe D'Amato,2.0
14117,76381,David Butler,2.0
38360,108764,Mikhail Kalatozov,2.0
29318,103482,Lindsay Shonteff,2.0
28907,21506,George Sidney,2.0
39771,21819,Lewis Teague,2.0
245,3288,Chris Weitz,0.0
245,3289,Paul Weitz,2.0
1894,1,George Lucas,2.0
4012,30458,Henry Bean,2.0
9026,56710,Oliver Parker,2.0
42193,32765,Tony Richardson,2.0
15417,66222,James Fargo,2.0
11791,29662,Terence Fisher,2.0
28577,1744,Robert Wise,2.0
13963,1032,Martin Scorsese,2.0
23102,4081,Stanley Kramer,2.0
1957,10781,Michael Apted,2.0
320,525,Christopher Nolan,2.0
9023,12079,Kelly Asbury,2.0
9023,56660,Lorna Cook,1.0
27834,38803,Roman Coppola,2.0
17734,145134,Jill Sprecher,1.0
24010,86051,Joshua Logan,2.0
39435,76981,Delmer Daves,2.0
24005,26134,Roy Ward Baker,2.0
44800,72709,Karel Reisz,2.0
24014,14674,George Cukor,0.0
24008,11435,Howard Hawks,0.0
53229,16888,Ralph Nelson,2.0
1936,834,Otto Preminger,2.0
4614,23968,Phil Alden Robinson,2.0
12277,72024,Malcolm D. Lee,2.0
267345,939275,Paul Cox,0.0
112991,96919,Christopher Munch,0.0
15677,78514,David Hugh Jones,2.0
58455,90069,Joseph Kane,2.0
36554,1744,Robert Wise,2.0
48216,1963,Danièle Thompson,1.0
41165,125659,Pat Murphy,0.0
13153,56998,Dwight H. Little,0.0
811,12112,Douglas Trumbull,2.0
43532,12804,Peter Yates,2.0
163907,67767,Hal Needham,2.0
7216,38585,Marino Girolami,2.0
3132,5572,Joel Schumacher,2.0
9583,17397,Callie Khouri,1.0
18408,84692,Finn Taylor,2.0
13245,97296,Zacharias Kunuk,2.0
2501,11694,Doug Liman,2.0
9637,1215,Raja Gosnell,2.0
12100,11401,John Woo,2.0
16857,42518,Peter Care,2.0
52258,47005,Alan Taylor,2.0
10394,2291,Paul McGuigan,0.0
27451,56381,James Toback,2.0
15813,11688,Jan Svěrák,0.0
31591,6729,Robert Benton,2.0
18905,8555,Carl Gottlieb,2.0
14774,63208,Tommy Chong,2.0
4993,37360,Henry Hathaway,0.0
27052,96842,Roeland Kerbosch,0.0
34130,514,Jack Nicholson,2.0
38950,29626,William Tannen,2.0
17898,1223735,Daniel Attias,0.0
21635,37361,Anatole Litvak,2.0
27945,18854,Martin Ritt,2.0
43139,7501,Ronald Neame,2.0
30194,10439,Marshall Brickman,2.0
10169,2880,Emilio Estevez,2.0
27225,1927,Blake Edwards,2.0
13909,8500,John Ford,0.0
103299,115447,Andy Wolk,2.0
41805,67897,Jeff Kanew,2.0
35696,114646,Jesse Vaughan,0.0
11544,69797,Dean DeBlois,2.0
11544,66193,Chris Sanders,2.0
180,488,Steven Spielberg,2.0
9555,13015,Phillip Noyce,2.0
57022,102445,John Sayles,2.0
17710,1409418,Tuck Tucker,0.0
2022,32593,Steven Brill,2.0
50035,56539,Nicole Holofcener,1.0
9719,58745,Anthony Abrams,2.0
9719,58746,Adam Larson Broder,2.0
11982,19305,Tom Ropelewski,2.0
27224,63713,Martha Coolidge,1.0
12251,16589,Peter MacDonald,2.0
88818,125543,Michael Lindsay-Hogg,2.0
30114,67632,Peter Markle,2.0
70489,173686,Anthony Drazan,2.0
21972,79656,John Schultz,2.0
608,5174,Barry Sonnenfeld,2.0
59387,122967,Craig McCracken,0.0
26290,226493,Sandra Goldbacher,1.0
17043,944713,John Stainton,2.0
6278,12523,Rob Bowman,2.0
4147,39,Sam Mendes,2.0
16664,55785,Shunji Iwai,2.0
14651,2245,Yvan Attal,2.0
96238,68185,Eric Schaeffer,2.0
15096,44878,Nathan H. Juran,0.0
19731,6159,Ron Howard,2.0
20324,32919,Anthony Asquith,2.0
49370,14838,James Bridges,2.0
14902,129514,Peter H. Hunt,2.0
42254,2725,Rainer Werner Fassbinder,2.0
1842,66224,Charles B. Pierce,2.0
2721,27436,Costa-Gavras,0.0
11442,33341,Rick Rosenthal,0.0
1364,16435,Julio Médem,2.0
8869,56150,Ellory Elkayem,2.0
8665,14392,Kathryn Bigelow,1.0
10996,18898,Rob Minkoff,2.0
818,6737,Jay Roach,2.0
18357,64149,Peter Hastings,2.0
29047,96439,Nanette Burstein,1.0
29047,102109,Brett Morgen,2.0
45861,607,Zhang Yimou,2.0
39141,17046,Gary Winick,2.0
33152,110174,Chris Ver Wiel,0.0
149445,21958,Mark Rydell,2.0
10309,2725,Rainer Werner Fassbinder,2.0
6404,6818,Werner Herzog,2.0
19133,68457,James Frawley,2.0
43199,21506,George Sidney,2.0
43915,27728,Leslie H. Martinson,2.0
24130,51677,Gordon Douglas,2.0
43445,15127,Luchino Visconti,0.0
36645,39009,Joseph Losey,2.0
5155,15127,Luchino Visconti,0.0
23728,90522,Daniel Mann,2.0
3780,5026,Akira Kurosawa,2.0
10786,10586,Richard Lester,0.0
8764,3415,Jerry Zucker,2.0
8764,12936,Jim Abrahams,2.0
8764,12987,David Zucker,2.0
13908,20824,Perry Andelin Blake,2.0
2675,11614,M. Night Shyamalan,2.0
12308,20646,Gabriele Muccino,2.0
9488,2294,Robert Rodriguez,2.0
9962,61069,Miguel Arteta,2.0
9573,190,Clint Eastwood,2.0
7451,18878,Rob Cohen,2.0
2750,172,Michael Winterbottom,2.0
30586,92561,Nick Broomfield,2.0
61112,130816,Jesse Peretz,0.0
92384,31123,Rob Hardy,2.0
43772,225551,Babak Payami,0.0
20337,78029,Martin Lawrence,2.0
20337,161858,David Raynr,0.0
27062,96861,Stanley Kwan,2.0
34070,45791,Roy Andersson,2.0
6173,17496,Jacques Audiard,2.0
10305,19069,Claude Chabrol,0.0
42337,34262,Bertrand Blier,2.0
18694,83467,William A. Graham,2.0
74578,266089,Bernard Rapp,2.0
10081,56828,Christopher Cain,2.0
11484,13563,Norman Jewison,2.0
11692,33485,Ron Underwood,2.0
9266,57082,John Stockwell,2.0
3640,18903,Sandra Nettelbeck,1.0
8653,1188,Kim Ki-duk,2.0
30072,58689,Neil LaBute,2.0
9357,57446,Mark Romanek,2.0
12771,68215,Reginald Hudlin,2.0
9296,8685,Andrew Niccol,2.0
15070,1723,Walter Hill,2.0
26942,87033,Julie Davis,1.0
206042,19799,Mark Medoff,0.0
26895,96557,Ryosuke Hashiguchi,0.0
60608,48583,Anne Fontaine,1.0
146231,1123834,Monteith McCollum,0.0
97447,139385,Raja Amari,0.0
11243,68732,Arna Selznick,0.0
19975,85365,Dale Schott,0.0
